section,agency,metric,year,race,value,agency_type,census_geo_type,census_match_name,needs_manual_review,census_match_uncertain
by_agency,Platte Woods Police Dept,search_rate_pct,2021,Hispanic,15.62,municipal_police,place,"Platte Woods city, Missouri",0.0,0.0
by_agency,Platte Woods Police Dept,search_rate_pct,2022,White,3.28,municipal_police,place,"Platte Woods city, Missouri",0.0,0.0
by_agency,Platte Woods Police Dept,search_rate_pct,2022,Black,5.73,municipal_police,place,"Platte Woods city, Missouri",0.0,0.0
by_agency,Platte Woods Police Dept,search_rate_pct,2022,Hispanic,25.0,municipal_police,place,"Platte Woods city, Missouri",0.0,0.0
by_agency,Platte Woods Police Dept,search_rate_pct,2024,White,0.0,municipal_police,place,"Platte Woods city, Missouri",0.0,0.0
by_agency,Platte Woods Police Dept,search_rate_pct,2024,Black,0.0,municipal_police,place,"Platte Woods city, Missouri",0.0,0.0
by_agency,Platte Woods Police Dept,search_rate_pct,2024,Hispanic,0.0,municipal_police,place,"Platte Woods city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,total_stops,2020,Total,815.0,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,total_stops,2020,White,763.0,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,total_stops,2020,Black,36.0,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,total_stops,2020,Hispanic,12.0,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,total_stops,2021,Total,541.0,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,total_stops,2021,White,507.0,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,total_stops,2021,Black,24.0,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,total_stops,2021,Hispanic,8.0,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,total_stops,2022,Total,602.0,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,total_stops,2022,White,539.0,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,total_stops,2022,Black,29.0,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,total_stops,2022,Hispanic,15.0,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,total_stops,2023,Total,702.0,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,total_stops,2023,White,617.0,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,total_stops,2023,Black,45.0,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,total_stops,2023,Hispanic,23.0,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,arrest_rate_pct,2020,White,0.92,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,arrest_rate_pct,2020,Black,0.0,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,arrest_rate_pct,2020,Hispanic,0.0,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,arrest_rate_pct,2021,White,0.99,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,arrest_rate_pct,2021,Black,0.0,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,arrest_rate_pct,2021,Hispanic,0.0,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,arrest_rate_pct,2022,White,0.74,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,arrest_rate_pct,2022,Black,3.45,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,arrest_rate_pct,2022,Hispanic,6.67,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,arrest_rate_pct,2023,White,2.43,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,arrest_rate_pct,2023,Black,4.44,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,arrest_rate_pct,2023,Hispanic,4.35,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,search_rate_pct,2020,White,3.67,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,search_rate_pct,2020,Black,0.0,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,search_rate_pct,2020,Hispanic,0.0,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,search_rate_pct,2021,White,3.75,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,search_rate_pct,2021,Black,0.0,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,search_rate_pct,2021,Hispanic,0.0,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,search_rate_pct,2022,White,3.53,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,search_rate_pct,2022,Black,10.34,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,search_rate_pct,2022,Hispanic,6.67,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,search_rate_pct,2023,White,1.78,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,search_rate_pct,2023,Black,6.67,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Plattsburg Police Dept,search_rate_pct,2023,Hispanic,4.35,municipal_police,place,"Plattsburg city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,total_stops,2020,Total,1239.0,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,total_stops,2020,White,1172.0,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,total_stops,2020,Black,34.0,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,total_stops,2020,Hispanic,26.0,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,total_stops,2021,Total,1801.0,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,total_stops,2021,White,1704.0,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,total_stops,2021,Black,49.0,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,total_stops,2021,Hispanic,38.0,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,total_stops,2022,Total,1852.0,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,total_stops,2022,White,1732.0,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,total_stops,2022,Black,72.0,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,total_stops,2022,Hispanic,36.0,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,total_stops,2023,Total,1260.0,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,total_stops,2023,White,1157.0,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,total_stops,2023,Black,68.0,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,total_stops,2023,Hispanic,21.0,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,total_stops,2024,Total,1705.0,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,total_stops,2024,White,1556.0,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,total_stops,2024,Black,82.0,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,total_stops,2024,Hispanic,44.0,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,pct_change_2020_to_2024,2024,White,32.8,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,pct_change_2020_to_2024,2024,Black,141.2,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,pct_change_2020_to_2024,2024,Hispanic,69.2,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,arrest_rate_pct,2020,White,10.75,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,arrest_rate_pct,2020,Black,2.94,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,arrest_rate_pct,2020,Hispanic,3.85,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,arrest_rate_pct,2021,White,10.74,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,arrest_rate_pct,2021,Black,2.04,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,arrest_rate_pct,2021,Hispanic,2.63,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,arrest_rate_pct,2022,White,4.62,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,arrest_rate_pct,2022,Black,2.78,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,arrest_rate_pct,2022,Hispanic,11.11,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,arrest_rate_pct,2023,White,10.89,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,arrest_rate_pct,2023,Black,20.59,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,arrest_rate_pct,2023,Hispanic,38.1,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,arrest_rate_pct,2024,White,2.19,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,arrest_rate_pct,2024,Black,6.1,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,arrest_rate_pct,2024,Hispanic,25.0,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,search_rate_pct,2020,White,10.15,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,search_rate_pct,2020,Black,8.82,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,search_rate_pct,2020,Hispanic,7.69,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,search_rate_pct,2021,White,10.15,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,search_rate_pct,2021,Black,8.16,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,search_rate_pct,2021,Hispanic,7.89,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,search_rate_pct,2022,White,6.24,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,search_rate_pct,2022,Black,12.5,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,search_rate_pct,2022,Hispanic,8.33,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,search_rate_pct,2023,White,8.38,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,search_rate_pct,2023,Black,10.29,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,search_rate_pct,2023,Hispanic,28.57,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,search_rate_pct,2024,White,1.03,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,search_rate_pct,2024,Black,2.44,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Hill Police Dept,search_rate_pct,2024,Hispanic,4.55,municipal_police,place,"Pleasant Hill city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,total_stops,2020,Total,2151.0,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,total_stops,2020,White,1613.0,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,total_stops,2020,Black,391.0,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,total_stops,2020,Hispanic,86.0,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,total_stops,2021,Total,2151.0,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,total_stops,2021,White,1613.0,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,total_stops,2021,Black,391.0,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,total_stops,2021,Hispanic,86.0,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,total_stops,2022,Total,2058.0,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,total_stops,2022,White,1411.0,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,total_stops,2022,Black,425.0,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,total_stops,2022,Hispanic,138.0,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,total_stops,2023,Total,2092.0,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,total_stops,2023,White,1381.0,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,total_stops,2023,Black,431.0,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,total_stops,2023,Hispanic,167.0,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,total_stops,2024,Total,2219.0,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,total_stops,2024,White,1470.0,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,total_stops,2024,Black,525.0,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,total_stops,2024,Hispanic,148.0,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,pct_change_2020_to_2024,2024,White,-8.9,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,pct_change_2020_to_2024,2024,Black,34.3,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,pct_change_2020_to_2024,2024,Hispanic,72.1,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,arrest_rate_pct,2020,White,3.84,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,arrest_rate_pct,2020,Black,4.6,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,arrest_rate_pct,2020,Hispanic,3.49,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,arrest_rate_pct,2021,White,3.84,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,arrest_rate_pct,2021,Black,4.6,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,arrest_rate_pct,2021,Hispanic,3.49,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,arrest_rate_pct,2022,White,5.03,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,arrest_rate_pct,2022,Black,12.94,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,arrest_rate_pct,2022,Hispanic,4.35,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,arrest_rate_pct,2023,White,2.32,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,arrest_rate_pct,2023,Black,4.18,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,arrest_rate_pct,2023,Hispanic,1.8,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,arrest_rate_pct,2024,White,1.5,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,arrest_rate_pct,2024,Black,2.29,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,arrest_rate_pct,2024,Hispanic,3.38,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,search_rate_pct,2020,White,5.64,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,search_rate_pct,2020,Black,10.74,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,search_rate_pct,2020,Hispanic,5.81,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,search_rate_pct,2021,White,5.64,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,search_rate_pct,2021,Black,10.74,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,search_rate_pct,2021,Hispanic,5.81,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,search_rate_pct,2022,White,6.87,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,search_rate_pct,2022,Black,14.35,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,search_rate_pct,2022,Hispanic,7.97,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,search_rate_pct,2023,White,3.19,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,search_rate_pct,2023,Black,6.96,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,search_rate_pct,2023,Hispanic,2.99,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,search_rate_pct,2024,White,5.03,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,search_rate_pct,2024,Black,10.67,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Pleasant Valley Police Dept,search_rate_pct,2024,Hispanic,8.11,municipal_police,place,"Pleasant Valley city, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,total_stops,2020,Total,796.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,total_stops,2020,White,755.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,total_stops,2020,Black,17.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,total_stops,2020,Hispanic,12.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,total_stops,2021,Total,1077.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,total_stops,2021,White,1021.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,total_stops,2021,Black,23.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,total_stops,2021,Hispanic,16.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,total_stops,2022,Total,724.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,total_stops,2022,White,677.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,total_stops,2022,Black,22.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,total_stops,2022,Hispanic,17.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,total_stops,2023,Total,724.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,total_stops,2023,White,678.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,total_stops,2023,Black,13.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,total_stops,2023,Hispanic,20.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,arrest_rate_pct,2020,White,0.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,arrest_rate_pct,2020,Black,0.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,arrest_rate_pct,2020,Hispanic,0.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,arrest_rate_pct,2021,White,0.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,arrest_rate_pct,2021,Black,0.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,arrest_rate_pct,2021,Hispanic,0.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,arrest_rate_pct,2022,White,0.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,arrest_rate_pct,2022,Black,0.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,arrest_rate_pct,2022,Hispanic,0.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,arrest_rate_pct,2023,White,5.75,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,arrest_rate_pct,2023,Black,0.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,arrest_rate_pct,2023,Hispanic,0.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,search_rate_pct,2020,White,11.26,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,search_rate_pct,2020,Black,17.65,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,search_rate_pct,2020,Hispanic,25.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,search_rate_pct,2021,White,11.26,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,search_rate_pct,2021,Black,17.39,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,search_rate_pct,2021,Hispanic,25.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,search_rate_pct,2022,White,7.39,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,search_rate_pct,2022,Black,4.55,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,search_rate_pct,2022,Hispanic,5.88,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,search_rate_pct,2023,White,3.39,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,search_rate_pct,2023,Black,0.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Polk County Sheriff's Dept,search_rate_pct,2023,Hispanic,10.0,county_sheriff,county,"Polk County, Missouri",0.0,0.0
by_agency,Poplar Bluff Police Dept,total_stops,2020,Total,1547.0,municipal_police,place,"Poplar Bluff city, Missouri",0.0,0.0
by_agency,Poplar Bluff Police Dept,total_stops,2020,White,1267.0,municipal_police,place,"Poplar Bluff city, Missouri",0.0,0.0
by_agency,Poplar Bluff Police Dept,total_stops,2020,Black,263.0,municipal_police,place,"Poplar Bluff city, Missouri",0.0,0.0
by_agency,Poplar Bluff Police Dept,total_stops,2020,Hispanic,12.0,municipal_police,place,"Poplar Bluff city, Missouri",0.0,0.0
by_agency,Poplar Bluff Police Dept,total_stops,2021,Total,2381.0,municipal_police,place,"Poplar Bluff city, Missouri",0.0,0.0
by_agency,Poplar Bluff Police Dept,total_stops,2021,White,2043.0,municipal_police,place,"Poplar Bluff city, Missouri",0.0,0.0
by_agency,Poplar Bluff Police Dept,total_stops,2021,Black,315.0,municipal_police,place,"Poplar Bluff city, Missouri",0.0,0.0
by_agency,Poplar Bluff Police Dept,total_stops,2021,Hispanic,15.0,municipal_police,place,"Poplar Bluff city, Missouri",0.0,0.0
by_agency,Poplar Bluff Police Dept,total_stops,2022,Total,3238.0,municipal_police,place,"Poplar Bluff city, Missouri",0.0,0.0
by_agency,Poplar Bluff Police Dept,total_stops,2022,White,2775.0,municipal_police,place,"Poplar Bluff city, Missouri",0.0,0.0
by_agency,Poplar Bluff Police Dept,total_stops,2022,Black,439.0,municipal_police,place,"Poplar Bluff city, Missouri",0.0,0.0
by_agency,Poplar Bluff Police Dept,total_stops,2022,Hispanic,16.0,municipal_police,place,"Poplar Bluff city, Missouri",0.0,0.0
by_agency,Poplar Bluff Police Dept,total_stops,2023,Total,3333.0,municipal_police,place,"Poplar Bluff city, Missouri",0.0,0.0
