year,agency,comment,has_comment,source_pdf,source_url
2020,Laurie Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Lawrence County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Lawson Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Leadington Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Leadwood Police Dept,Leadwood Missouri has a Highway that passes by the town. The Highway connects two larger cities thus generating a large volume of traffic passing the city. There are also 3 other surrounding communities that bring traffic through the city. Leadwood is a short cut for most of the communities traveling to the larger cities. It is also a convenient stop for a drink and to fuel up.,True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Lebanon Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Lee's Summit Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Leeton Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Lewis County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Lexington Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Liberal Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Liberty Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Licking Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Lincoln County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Lincoln Police Dept,"The City of Lincoln, MO is primarily a Caucasian community. That is why most of our vehicle stops are white in race. The City also does sit on Missouri Highway 65 and Missouri State Highway C, which is traveled a lot during the summer season for people traveling to Truman Lake or Lake of the Ozarks. This is another reason why we have a lot of stops primarily on these two roadways. The number did decrease in the year 2020 com- pared to 2019 because of the Covid-19 pandemic. If you need any more clarification on this topic please let me know.",True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Lincoln University Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Linn County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Linn Creek Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Linn Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Livingston County Sheriff's Dept,"The County of Livingston is unique in that we have two U.S. Highways dissecting the county being U.S. 36 a 4- lane divided highway that is also called I-72 and is direct route from Chicago to Kansas City and U.S. 65 which is a north/south 2 lane highway. With that U.S. 36 is an extremely busy highway that also generates many calls for service from the Livingston County Sheriff's Office (LCSO) and these calls range from speeding, careless and imprudent drivers to DWI and domestic violence. The LCSO staff are frequently assigned traffic enforcement overtime grant projects on U.S. 36 and U.S. 65 in addition to responding to calls for service and stopping vehicles while on routine patrol. The demographics of U.S. 36 and even U.S. 65 is much different than the demographics of the population of Livingston County. Our sworn officers receive extensive training in racial profiling and anti-bias policing. Most often a deputy will check a vehicle on U.S. 36 at more than 1/4 mile away and determine at that point if a stop will be made due to the driving, long before the deputy can distinguish either gender or race of the driver. Additionally many of our vehicle stops are at night which further supports the law enforcement officer for stopping the vehicle due to the violation and not for any other reasoning. We take pride in the positive interactions we have with the vast majority of the motoring public and appreciate those who are willing to learn and respond to becoming a safer driver.",True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Logan-Rogersville School Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Lone Jack Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Louisiana Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Lowry City Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Macon County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Macon Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Madison County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Malden Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Manchester Police Dept,"Factors that may have an impact on Manchester's “Vehicle Stops” report to the Attorney General: Manchester has numerous retail districts which employ hundreds (if not thousands) of people from across the area. These districts bring thousands of shoppers from across the Bi-State region. The 6.5 miles of Manchester Rd, Hwy. 141 and Big Bend are heavily traveled feeder routes. The race and gender of this large group of visitors is unknown. The corresponding effect on this report is also unknown. Moreover, the department recently discovered an issue with the software used to track vehicle stop data. Although it is believed the stop rates are close to the actual numbers on a percentage basis, the total number of stops is likely incorrect. We will update these numbers once the issue is resolved.",True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Mansfield Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Maplewood Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Marble Hill Police Dept,"We have a large number of drivers from outside our jurisdiction that passes through on a regular basis, due to having multiple campgrounds out in our county and we are the largest city in our county with all the stores, gas stations etc.",True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Marceline Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Maries County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Marion County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Marionville Police Dept,Aurora Police Department,True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Marquand Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Marshall Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Marshfield Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Marston Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Martinsburg Police Dept,This is a part time police department with part time officers.,True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Maryland Heights Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Maryville Dept of Public Safety,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Matthews Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,McDonald County Sheriff's Dept,"McDonald County's census for 2010 was approximately 17,365, but the 2019 census estimate was 23,800 according to the US Census estimate. McDonald County is a very diverse county with Interstate 49 running through it and we are tied to the Northwest Arkansas Metro statistical area as a large influence in our area and traffic. We are also a tourist spot with our creeks and rivers and have an influx of people during the summer time from as far away as Kansas City, MO and Tulsa, Ok. We also have 2 good sized chicken plants in our county that employ workers from all over the world and has a good sized influence in our culture statistics.",True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Memphis Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Mercer County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Merriam Woods Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Mexico Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Milan Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Miller County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Miner Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Mississippi County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Missouri Capitol Police,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Missouri Dept Natural Resources-Park Rangers,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Missouri Dept of Conservation Protection Branch,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Missouri Southern State University,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Missouri State Highway Patrol,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Missouri Univ SandT Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Missouri Western State University Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Moberly Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Moline Acres Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Monett Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Moniteau County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Monroe City Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Monroe County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Montgomery City Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Montgomery County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Morehouse Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Morgan County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Morley Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Moscow Mills Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Mound City Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Mount Vernon Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Mountain Grove Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Mountain View Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,NW MO State University Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Napoleon Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Neosho Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Nevada Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,New Bloomfield Police Dept,Holts Summit Police contract with The City of New Bloomfield to provide policing in the year 2020.,True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,New Florence Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,New Haven Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,New London Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,New Madrid County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,New Madrid Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Newburg Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Newton County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Niangua Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Nixa Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Nodaway County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Noel Police Dept,"Noel is located in the South West Corner of McDonald County and Missouri, we border Arkansas. We have Numerous State Highways that run through Noel, Mo 90, Mo59, Rt H, Rt DD, Rt TT. We have numerous travelers for our tourist season for our campgrounds (3) located in Noel as well as canoers. We have numerous travelers going through our city whether for business or pleasure. In just one of our campgrounds during a summer weekend we could have as many as 3,500 people. We have multiple Cultures in Noel which include but not limited to White, Black, Hispanic, Pacific Islander, Asian, American Indian, etc. this list goes on, last I knew 35-40 different Cultures and 14-16 different languages. If you have any questions, please let me know.",True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Norfolk Southern Railway Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Normandy Police Dept,"The City of Normandy Police Department provides contractual police services to the following entities as well as the City of Normandy proper: City of Cool Valley, City of Pasadena Park, City of Pasadena Hills, City of Glen Echo Park, City of Bellerive Acres, City of Greendale.",True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,North Kansas City Police Dept,"North Kansas City has a list of demographics that make it a challenge to discern meaningful data regarding racial profiling analysis. The city is only 4.5 square miles, with approximately 4,400 residents, however, 6 highways travel through the city limits carrying an estimated 200,000 vehicles a day. Furthermore, the City's daily workforce/daytime population is estimated at 35,000 people at over 1,100 businesses. There is no information regarding the race/sex make up of the daily motorists or the work force. Due to the small size of the department, and the unique “Urban Village” description, we are not able to compare individual officer's statistics with other officers working in a similar environment. We do constantly compare our stop data wih population data sources from ACS and My Sidewalk within a five-mile radius (simulated 100 sq. miles) of the City of North Kansas City. We then apply your office's formula to determine the Disparity Index for this population base. This results in Disparity Indexes closer to 1 in all categories.",True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Northmoor Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Northwoods Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,O'Fallon Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Oak Grove Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Oakview Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Odessa Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Old Monroe Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Olivette Police Dept,"The City of Olivette has two major highways within its boundaries. I-170 is on the east and HWY 340 (Olive Boulevard) is a major thoroughfare that divides the north and south sectors of the City. The reported population of the City is 7,737; however, on a daily basis, over 100,000 vehicles utilize I-170 and over 32,000 vehicles utilize Olive Blvd. Olivette has employers that employ hundreds of employees which also increases the daily population. It does not seem adequate to determine potential bias without including the massive amount of people of varying demographics who work, visit and travel through Olivette daily while only considering Olivette's resident population who are 16 years old and over. This report indicates a disparity index for Resident White and Black drivers at .897 and 1.283, respectively. It is important to note the above figures are based upon relatively small numbers, which can have a dramatic effect on percentages. For example, if Olivette officers stopped only 1 more White driver and 1 less Black driver per month, the disparity indexes would be .975 and 1.11, respectively, much closer to a value of 1 for both races. An examination of the data reveals that Black drivers are stopped predominately for equipment and license violations. This is also true for past years. This may point to a larger socioeconomic issue. In response to this, in 2020, the Police Department revised its policies pertaining to mandatory arrests for certain traffic violations. Officers are no longer mandated to arrest for Driving While Suspended or Revoked, nor are they to issue equipment violations if a driver has received a ticket for the same violation from a regional police department within 60 days. This reduces a possible financial strain from bond fees, tow fees, ticket fees and court costs. These policy revisions appear to be having a positive effect on reported arrest rates. In 2019, the arrest rate for White drivers was 2.42 and for Black drivers it was 6.32. In 2020, the rates were 1.62 (White) and 2.88 (Black). One other factor affecting arrest rates is Outstanding Warrants. In these cases, officers have minimal discretion and arrests are typically mandatory. The data indicates that 4 White drivers and 15 Black drivers were arrested on outstanding warrants. Olivette officers continually receive training on bias-based policing, implicit bias and racial profiling. The Olivette Police Department is a professional police organization that is committed to protecting all people, both residents and non-residents, from racial or bias based profiling.",True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Oran Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Oregon County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Oregon Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Oronogo Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Orrick Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Osage Beach Police Dept,"The city of Osage Beach is surrounded by the Lake of the Ozarks and is a tourist attraction in the summer months. The population of Osage Beach in the summer time increases significantly, from many surrounding states that return to their lake homes or condos as well as those that rent weekly. The increase in population during the summer months also brings on more drunk drivers as the lake is an attraction for alcohol and boats, therefore our enforcement activities increase resulting in more nonresidents being stopped.",True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Osage County Sheriff's Dept,"Osage County is unique in that is boasts an extremely stable population, comprised of long-time family residents. Property and home sales are very low and the majority of our transient population consists of students attending the State-Tech College. Additionally, Osage County has two major highways running through that connects St. Louis to Kansas City and caters to traffic exiting I-44 traveling to our state's capital. Those attending the college and traveling on those state highways are subject to contact with our agency in the event of a criminal investigation or during traffic enforcement. These factors can disproportionately skew numbers pertaining to statistical gathering specific to Osage County.",True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Osceola Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Otterville Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Overland Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Owensville Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Ozark County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Ozark Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Pacific Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Pagedale Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Palmyra Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Park Hills Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Parkville Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Parma Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Peculiar Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Pemiscot County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Perry County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Perry Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Perryville Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Pettis County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Pevely Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Phelps County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Piedmont Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Pierce City Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Pike County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Pilot Grove Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Pilot Knob Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Pineville Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Platte City Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Platte County Sheriff's Dept,"The Platte County Sheriff's Office provides patrol and traffic enforcement services in an area that includes multiple major interstate corridors, a large shopping and entertainment district, casino, many hotels, and the Kansas City International Airport. It is bordered by Kansas City, KS; Kansas City, MO; and Leavenworth, KS; with minority populations of 43.1%, 39.1% and 25.0%, respectively. It should be noted that 66.3% of all traffic stops in 2020 by Platte County personnel were reported as nonresident drivers. Although the racial makeup of all of the nonresident drivers traveling Platte County roadways is unknown, it is unlikely to accurately reflect the racial and ethnic makeup of the county's population. The Platte County Sheriff's Office prohibits racial profiling by policy, and is committed to ensuring impartial public safety service regardless of race, age, gender or other factors. Officers receive annual racial and cultural sensitivity training and the Sheriff's Office maintains accountability through the racial profiling reporting process in compliance with Missouri State Statute.",True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Platte Woods Police Dept,Platte Woods Police Department collected information for 2020 VSR under 2019 Guidelines. The Platte Woods Police Department is now following the new guidelines for VSR for 2021.,True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Plattsburg Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
