Agency,Region,Year,Stops,Indexed
Douglas County Sheriff's Dept,Southwest,2014,592,100.0
Douglas County Sheriff's Dept,Southwest,2015,346,58.4
Douglas County Sheriff's Dept,Southwest,2016,474,80.1
Douglas County Sheriff's Dept,Southwest,2017,295,49.8
Douglas County Sheriff's Dept,Southwest,2018,382,64.5
Douglas County Sheriff's Dept,Southwest,2019,234,39.5
Douglas County Sheriff's Dept,Southwest,2020,175,29.6
Douglas County Sheriff's Dept,Southwest,2021,747,126.2
Douglas County Sheriff's Dept,Southwest,2022,823,139.0
Douglas County Sheriff's Dept,Southwest,2023,945,159.6
Douglas County Sheriff's Dept,Southwest,2024,612,103.4
El Dorado Springs Police Dept,Southwest,2014,230,100.0
El Dorado Springs Police Dept,Southwest,2015,249,108.3
El Dorado Springs Police Dept,Southwest,2016,346,150.4
El Dorado Springs Police Dept,Southwest,2017,327,142.2
El Dorado Springs Police Dept,Southwest,2018,307,133.5
El Dorado Springs Police Dept,Southwest,2019,278,120.9
El Dorado Springs Police Dept,Southwest,2020,505,219.6
El Dorado Springs Police Dept,Southwest,2021,432,187.8
El Dorado Springs Police Dept,Southwest,2022,285,123.9
El Dorado Springs Police Dept,Southwest,2023,200,87.0
El Dorado Springs Police Dept,Southwest,2024,478,207.8
Greene County Sheriff's Dept,Southwest,2014,21641,100.0
Greene County Sheriff's Dept,Southwest,2015,17928,82.8
Greene County Sheriff's Dept,Southwest,2016,18272,84.4
Greene County Sheriff's Dept,Southwest,2017,17067,78.9
Greene County Sheriff's Dept,Southwest,2018,14906,68.9
Greene County Sheriff's Dept,Southwest,2019,15194,70.2
Greene County Sheriff's Dept,Southwest,2020,13563,62.7
Greene County Sheriff's Dept,Southwest,2021,13278,61.4
Greene County Sheriff's Dept,Southwest,2022,14599,67.5
Greene County Sheriff's Dept,Southwest,2023,15009,69.4
Greene County Sheriff's Dept,Southwest,2024,15422,71.3
Greenfield Police Dept,Southwest,2014,320,100.0
Greenfield Police Dept,Southwest,2015,249,77.8
Greenfield Police Dept,Southwest,2016,314,98.1
Greenfield Police Dept,Southwest,2017,351,109.7
Greenfield Police Dept,Southwest,2018,166,51.9
Greenfield Police Dept,Southwest,2019,272,85.0
Greenfield Police Dept,Southwest,2020,248,77.5
Greenfield Police Dept,Southwest,2021,228,71.2
Greenfield Police Dept,Southwest,2022,158,49.4
Greenfield Police Dept,Southwest,2023,197,61.6
Greenfield Police Dept,Southwest,2024,228,71.2
Henry County Sheriff's Dept,Southwest,2014,2986,100.0
Henry County Sheriff's Dept,Southwest,2015,2328,78.0
Henry County Sheriff's Dept,Southwest,2016,2485,83.2
Henry County Sheriff's Dept,Southwest,2017,2171,72.7
Henry County Sheriff's Dept,Southwest,2018,2669,89.4
Henry County Sheriff's Dept,Southwest,2020,842,28.2
Henry County Sheriff's Dept,Southwest,2021,2053,68.8
Henry County Sheriff's Dept,Southwest,2022,2231,74.7
Henry County Sheriff's Dept,Southwest,2023,2605,87.2
Henry County Sheriff's Dept,Southwest,2024,2158,72.3
Hickory County Sheriff's Dept,Southwest,2014,208,100.0
Hickory County Sheriff's Dept,Southwest,2015,154,74.0
Hickory County Sheriff's Dept,Southwest,2016,178,85.6
Hickory County Sheriff's Dept,Southwest,2017,242,116.3
Hickory County Sheriff's Dept,Southwest,2018,1100,528.8
Hickory County Sheriff's Dept,Southwest,2019,555,266.8
Hickory County Sheriff's Dept,Southwest,2020,572,275.0
Hickory County Sheriff's Dept,Southwest,2021,401,192.8
Hickory County Sheriff's Dept,Southwest,2022,241,115.9
Hickory County Sheriff's Dept,Southwest,2023,358,172.1
Hickory County Sheriff's Dept,Southwest,2024,382,183.7
Hollister Police Dept,Southwest,2014,838,100.0
Hollister Police Dept,Southwest,2015,1207,144.0
Hollister Police Dept,Southwest,2016,1197,142.8
Hollister Police Dept,Southwest,2017,1303,155.5
Hollister Police Dept,Southwest,2018,1795,214.2
Hollister Police Dept,Southwest,2019,2654,316.7
Hollister Police Dept,Southwest,2020,1636,195.2
Hollister Police Dept,Southwest,2021,2355,281.0
Hollister Police Dept,Southwest,2022,840,100.2
Hollister Police Dept,Southwest,2023,1182,141.1
Hollister Police Dept,Southwest,2024,1282,153.0
Houston Police Dept,Southwest,2014,553,100.0
Houston Police Dept,Southwest,2015,616,111.4
Houston Police Dept,Southwest,2016,825,149.2
Houston Police Dept,Southwest,2017,1137,205.6
Houston Police Dept,Southwest,2018,1366,247.0
Houston Police Dept,Southwest,2019,1306,236.2
Houston Police Dept,Southwest,2020,1230,222.4
Houston Police Dept,Southwest,2021,1721,311.2
Houston Police Dept,Southwest,2022,1631,294.9
Houston Police Dept,Southwest,2023,1779,321.7
Houston Police Dept,Southwest,2024,1806,326.6
Jasper County Sheriff's Dept,Southwest,2014,6954,100.0
Jasper County Sheriff's Dept,Southwest,2015,7591,109.2
Jasper County Sheriff's Dept,Southwest,2016,7962,114.5
Jasper County Sheriff's Dept,Southwest,2017,7670,110.3
Jasper County Sheriff's Dept,Southwest,2018,7280,104.7
Jasper County Sheriff's Dept,Southwest,2019,6028,86.7
Jasper County Sheriff's Dept,Southwest,2020,4720,67.9
Jasper County Sheriff's Dept,Southwest,2021,4079,58.7
Jasper County Sheriff's Dept,Southwest,2022,4819,69.3
Jasper County Sheriff's Dept,Southwest,2023,4367,62.8
Jasper County Sheriff's Dept,Southwest,2024,4721,67.9
Joplin Police Dept,Southwest,2014,25358,100.0
Joplin Police Dept,Southwest,2015,16320,64.4
Joplin Police Dept,Southwest,2016,15475,61.0
Joplin Police Dept,Southwest,2017,13391,52.8
Joplin Police Dept,Southwest,2018,9683,38.2
Joplin Police Dept,Southwest,2019,12435,49.0
Joplin Police Dept,Southwest,2020,10431,41.1
Joplin Police Dept,Southwest,2021,8149,32.1
Joplin Police Dept,Southwest,2022,9261,36.5
Joplin Police Dept,Southwest,2023,14364,56.6
Joplin Police Dept,Southwest,2024,11045,43.6
Kimberling City Police Dept,Southwest,2014,1127,100.0
Kimberling City Police Dept,Southwest,2015,1031,91.5
Kimberling City Police Dept,Southwest,2016,1578,140.0
Kimberling City Police Dept,Southwest,2017,1356,120.3
Kimberling City Police Dept,Southwest,2018,1266,112.3
Kimberling City Police Dept,Southwest,2019,1286,114.1
Kimberling City Police Dept,Southwest,2020,1086,96.4
Kimberling City Police Dept,Southwest,2021,618,54.8
Kimberling City Police Dept,Southwest,2022,1545,137.1
Kimberling City Police Dept,Southwest,2023,1963,174.2
Kimberling City Police Dept,Southwest,2024,1518,134.7
Laclede County Sheriff's Dept,Southwest,2014,97,100.0
Laclede County Sheriff's Dept,Southwest,2015,250,257.7
Laclede County Sheriff's Dept,Southwest,2016,191,196.9
Laclede County Sheriff's Dept,Southwest,2017,1125,1159.8
Laclede County Sheriff's Dept,Southwest,2018,1188,1224.7
Laclede County Sheriff's Dept,Southwest,2020,1061,1093.8
Laclede County Sheriff's Dept,Southwest,2021,1074,1107.2
Laclede County Sheriff's Dept,Southwest,2022,1879,1937.1
Laclede County Sheriff's Dept,Southwest,2023,2103,2168.0
Laclede County Sheriff's Dept,Southwest,2024,2185,2252.6
Lamar Police Dept,Southwest,2014,798,100.0
Lamar Police Dept,Southwest,2015,1021,127.9
Lamar Police Dept,Southwest,2016,1249,156.5
Lamar Police Dept,Southwest,2017,1620,203.0
Lamar Police Dept,Southwest,2018,1481,185.6
Lamar Police Dept,Southwest,2019,1491,186.8
Lamar Police Dept,Southwest,2020,746,93.5
Lamar Police Dept,Southwest,2021,1180,147.9
Lamar Police Dept,Southwest,2022,1175,147.2
Lamar Police Dept,Southwest,2023,908,113.8
Lamar Police Dept,Southwest,2024,806,101.0
Lawrence County Sheriff's Dept,Southwest,2014,1554,100.0
Lawrence County Sheriff's Dept,Southwest,2015,1672,107.6
Lawrence County Sheriff's Dept,Southwest,2016,1632,105.0
Lawrence County Sheriff's Dept,Southwest,2017,5337,343.4
Lawrence County Sheriff's Dept,Southwest,2018,1473,94.8
Lawrence County Sheriff's Dept,Southwest,2020,1307,84.1
Lawrence County Sheriff's Dept,Southwest,2021,1195,76.9
Lawrence County Sheriff's Dept,Southwest,2022,1287,82.8
Lawrence County Sheriff's Dept,Southwest,2023,2077,133.7
Lawrence County Sheriff's Dept,Southwest,2024,2502,161.0
Lebanon Police Dept,Southwest,2014,2038,100.0
Lebanon Police Dept,Southwest,2015,2397,117.6
Lebanon Police Dept,Southwest,2016,1844,90.5
Lebanon Police Dept,Southwest,2017,1457,71.5
Lebanon Police Dept,Southwest,2018,2224,109.1
Lebanon Police Dept,Southwest,2019,1982,97.3
Lebanon Police Dept,Southwest,2020,786,38.6
Lebanon Police Dept,Southwest,2021,896,44.0
Lebanon Police Dept,Southwest,2022,1369,67.2
Lebanon Police Dept,Southwest,2023,2206,108.2
Lebanon Police Dept,Southwest,2024,1372,67.3
Licking Police Dept,Southwest,2014,724,100.0
Licking Police Dept,Southwest,2015,649,89.6
Licking Police Dept,Southwest,2016,278,38.4
Licking Police Dept,Southwest,2017,262,36.2
Licking Police Dept,Southwest,2018,688,95.0
Licking Police Dept,Southwest,2019,629,86.9
Licking Police Dept,Southwest,2020,639,88.3
Licking Police Dept,Southwest,2021,735,101.5
Licking Police Dept,Southwest,2022,521,72.0
Licking Police Dept,Southwest,2023,905,125.0
Licking Police Dept,Southwest,2024,1251,172.8
Marshfield Police Dept,Southwest,2014,802,100.0
Marshfield Police Dept,Southwest,2015,989,123.3
Marshfield Police Dept,Southwest,2016,1347,168.0
Marshfield Police Dept,Southwest,2017,1425,177.7
Marshfield Police Dept,Southwest,2018,2061,257.0
Marshfield Police Dept,Southwest,2019,2733,340.8
Marshfield Police Dept,Southwest,2020,735,91.6
Marshfield Police Dept,Southwest,2022,752,93.8
Marshfield Police Dept,Southwest,2024,555,69.2
McDonald County Sheriff's Dept,Southwest,2014,218,100.0
McDonald County Sheriff's Dept,Southwest,2015,211,96.8
McDonald County Sheriff's Dept,Southwest,2016,121,55.5
McDonald County Sheriff's Dept,Southwest,2017,37,17.0
McDonald County Sheriff's Dept,Southwest,2018,82,37.6
McDonald County Sheriff's Dept,Southwest,2019,239,109.6
McDonald County Sheriff's Dept,Southwest,2020,142,65.1
McDonald County Sheriff's Dept,Southwest,2021,122,56.0
McDonald County Sheriff's Dept,Southwest,2022,467,214.2
McDonald County Sheriff's Dept,Southwest,2023,398,182.6
Monett Police Dept,Southwest,2014,1578,100.0
Monett Police Dept,Southwest,2015,1339,84.9
Monett Police Dept,Southwest,2016,1409,89.3
Monett Police Dept,Southwest,2017,1650,104.6
Monett Police Dept,Southwest,2018,1665,105.5
Monett Police Dept,Southwest,2019,1700,107.7
Monett Police Dept,Southwest,2020,814,51.6
Monett Police Dept,Southwest,2021,1011,64.1
Monett Police Dept,Southwest,2022,1966,124.6
Monett Police Dept,Southwest,2023,2013,127.6
Mount Vernon Police Dept,Southwest,2014,1785,100.0
Mount Vernon Police Dept,Southwest,2015,1408,78.9
Mount Vernon Police Dept,Southwest,2016,1635,91.6
Mount Vernon Police Dept,Southwest,2017,1415,79.3
Mount Vernon Police Dept,Southwest,2018,1401,78.5
Mount Vernon Police Dept,Southwest,2019,1198,67.1
Mount Vernon Police Dept,Southwest,2020,1230,68.9
Mount Vernon Police Dept,Southwest,2021,1151,64.5
Mount Vernon Police Dept,Southwest,2022,1022,57.3
Mount Vernon Police Dept,Southwest,2023,482,27.0
Mount Vernon Police Dept,Southwest,2024,550,30.8
Mountain Grove Police Dept,Southwest,2014,1479,100.0
Mountain Grove Police Dept,Southwest,2015,1274,86.1
Mountain Grove Police Dept,Southwest,2016,1054,71.3
Mountain Grove Police Dept,Southwest,2017,1414,95.6
Mountain Grove Police Dept,Southwest,2018,1228,83.0
Mountain Grove Police Dept,Southwest,2019,1903,128.7
Mountain Grove Police Dept,Southwest,2020,1458,98.6
Mountain Grove Police Dept,Southwest,2021,1604,108.5
Mountain Grove Police Dept,Southwest,2022,1784,120.6
Mountain Grove Police Dept,Southwest,2023,1643,111.1
Mountain Grove Police Dept,Southwest,2024,2150,145.4
Neosho Police Dept,Southwest,2014,973,100.0
Neosho Police Dept,Southwest,2015,1928,198.2
Neosho Police Dept,Southwest,2016,2069,212.6
Neosho Police Dept,Southwest,2017,2752,282.8
Neosho Police Dept,Southwest,2018,3050,313.5
Neosho Police Dept,Southwest,2019,2035,209.1
Neosho Police Dept,Southwest,2020,1379,141.7
Neosho Police Dept,Southwest,2021,1420,145.9
Neosho Police Dept,Southwest,2022,1823,187.4
Neosho Police Dept,Southwest,2023,1847,189.8
Neosho Police Dept,Southwest,2024,2370,243.6
Nevada Police Dept,Southwest,2014,2169,100.0
Nevada Police Dept,Southwest,2015,1529,70.5
Nevada Police Dept,Southwest,2016,2260,104.2
Nevada Police Dept,Southwest,2017,2022,93.2
Nevada Police Dept,Southwest,2018,3012,138.9
Nevada Police Dept,Southwest,2019,2937,135.4
Nevada Police Dept,Southwest,2020,1806,83.3
Nevada Police Dept,Southwest,2021,2104,97.0
Nevada Police Dept,Southwest,2022,2011,92.7
Nevada Police Dept,Southwest,2023,1780,82.1
Newton County Sheriff's Dept,Southwest,2014,2287,100.0
Newton County Sheriff's Dept,Southwest,2015,2127,93.0
Newton County Sheriff's Dept,Southwest,2016,2084,91.1
Newton County Sheriff's Dept,Southwest,2017,1746,76.3
Newton County Sheriff's Dept,Southwest,2018,2198,96.1
Newton County Sheriff's Dept,Southwest,2019,2336,102.1
Newton County Sheriff's Dept,Southwest,2020,4044,176.8
Newton County Sheriff's Dept,Southwest,2021,3274,143.2
Newton County Sheriff's Dept,Southwest,2022,2946,128.8
Newton County Sheriff's Dept,Southwest,2023,4278,187.1
Newton County Sheriff's Dept,Southwest,2024,4149,181.4
Nixa Police Dept,Southwest,2014,5756,100.0
Nixa Police Dept,Southwest,2015,6108,106.1
Nixa Police Dept,Southwest,2016,9387,163.1
Nixa Police Dept,Southwest,2017,10250,178.1
Nixa Police Dept,Southwest,2018,10925,189.8
Nixa Police Dept,Southwest,2019,15415,267.8
Nixa Police Dept,Southwest,2020,8401,146.0
Nixa Police Dept,Southwest,2021,11173,194.1
Nixa Police Dept,Southwest,2022,9490,164.9
Nixa Police Dept,Southwest,2023,12313,213.9
Noel Police Dept,Southwest,2014,210,100.0
Noel Police Dept,Southwest,2015,140,66.7
Noel Police Dept,Southwest,2016,68,32.4
Noel Police Dept,Southwest,2017,155,73.8
Noel Police Dept,Southwest,2018,360,171.4
Noel Police Dept,Southwest,2019,408,194.3
Noel Police Dept,Southwest,2020,366,174.3
Noel Police Dept,Southwest,2021,372,177.1
Noel Police Dept,Southwest,2022,499,237.6
Noel Police Dept,Southwest,2023,314,149.5
Noel Police Dept,Southwest,2024,240,114.3
Ozark County Sheriff's Dept,Southwest,2014,98,100.0
Ozark County Sheriff's Dept,Southwest,2015,124,126.5
Ozark County Sheriff's Dept,Southwest,2016,102,104.1
Ozark County Sheriff's Dept,Southwest,2017,125,127.6
Ozark County Sheriff's Dept,Southwest,2018,80,81.6
Ozark County Sheriff's Dept,Southwest,2019,167,170.4
Ozark County Sheriff's Dept,Southwest,2020,125,127.6
Ozark County Sheriff's Dept,Southwest,2021,832,849.0
Ozark County Sheriff's Dept,Southwest,2022,899,917.3
Ozark County Sheriff's Dept,Southwest,2023,961,980.6
Ozark County Sheriff's Dept,Southwest,2024,781,796.9
Ozark Police Dept,Southwest,2014,4646,100.0
Ozark Police Dept,Southwest,2015,4870,104.8
Ozark Police Dept,Southwest,2016,4512,97.1
Ozark Police Dept,Southwest,2017,3962,85.3
Ozark Police Dept,Southwest,2018,4468,96.2
Ozark Police Dept,Southwest,2019,5146,110.8
Ozark Police Dept,Southwest,2020,3966,85.4
Ozark Police Dept,Southwest,2021,4771,102.7
Ozark Police Dept,Southwest,2022,6455,138.9
Ozark Police Dept,Southwest,2023,7597,163.5
Ozark Police Dept,Southwest,2024,7201,155.0
Pineville Police Dept,Southwest,2014,1240,100.0
Pineville Police Dept,Southwest,2015,960,77.4
Pineville Police Dept,Southwest,2016,1481,119.4
Pineville Police Dept,Southwest,2017,1182,95.3
Pineville Police Dept,Southwest,2018,1109,89.4
Pineville Police Dept,Southwest,2019,640,51.6
Pineville Police Dept,Southwest,2020,737,59.4
Pineville Police Dept,Southwest,2021,744,60.0
Pineville Police Dept,Southwest,2022,1162,93.7
Pineville Police Dept,Southwest,2023,856,69.0
Pineville Police Dept,Southwest,2024,935,75.4
Polk County Sheriff's Dept,Southwest,2014,689,100.0
Polk County Sheriff's Dept,Southwest,2015,5646,819.4
Polk County Sheriff's Dept,Southwest,2016,4784,694.3
Polk County Sheriff's Dept,Southwest,2017,2883,418.4
Polk County Sheriff's Dept,Southwest,2018,1330,193.0
Polk County Sheriff's Dept,Southwest,2019,1701,246.9
Polk County Sheriff's Dept,Southwest,2020,755,109.6
Polk County Sheriff's Dept,Southwest,2021,1021,148.2
Polk County Sheriff's Dept,Southwest,2022,677,98.3
Polk County Sheriff's Dept,Southwest,2023,678,98.4
Republic Police Dept,Southwest,2014,4123,100.0
Republic Police Dept,Southwest,2015,4990,121.0
Republic Police Dept,Southwest,2016,4076,98.9
Republic Police Dept,Southwest,2017,4839,117.4
Republic Police Dept,Southwest,2018,4427,107.4
Republic Police Dept,Southwest,2019,4724,114.6
Republic Police Dept,Southwest,2020,3931,95.3
Republic Police Dept,Southwest,2021,3915,95.0
Republic Police Dept,Southwest,2022,6520,158.1
Republic Police Dept,Southwest,2023,8089,196.2
Republic Police Dept,Southwest,2024,9242,224.2
Sarcoxie Police Dept,Southwest,2014,312,100.0
Sarcoxie Police Dept,Southwest,2015,222,71.2
Sarcoxie Police Dept,Southwest,2016,83,26.6
Sarcoxie Police Dept,Southwest,2017,348,111.5
Sarcoxie Police Dept,Southwest,2018,1107,354.8
Sarcoxie Police Dept,Southwest,2019,1457,467.0
Sarcoxie Police Dept,Southwest,2020,1552,497.4
Sarcoxie Police Dept,Southwest,2021,1382,442.9
Sarcoxie Police Dept,Southwest,2022,1022,327.6
Sarcoxie Police Dept,Southwest,2023,362,116.0
Seneca Police Dept,Southwest,2014,513,100.0
Seneca Police Dept,Southwest,2015,1182,230.4
Seneca Police Dept,Southwest,2016,1237,241.1
Seneca Police Dept,Southwest,2017,1559,303.9
Seneca Police Dept,Southwest,2018,1201,234.1
Seneca Police Dept,Southwest,2019,1947,379.5
Seneca Police Dept,Southwest,2020,2802,546.2
Seneca Police Dept,Southwest,2021,2865,558.5
Seneca Police Dept,Southwest,2022,2371,462.2
Seneca Police Dept,Southwest,2023,2589,504.7
Seneca Police Dept,Southwest,2024,2375,463.0
Seymour Police Dept,Southwest,2014,632,100.0
Seymour Police Dept,Southwest,2015,746,118.0
Seymour Police Dept,Southwest,2016,299,47.3
Seymour Police Dept,Southwest,2017,707,111.9
Seymour Police Dept,Southwest,2018,866,137.0
Seymour Police Dept,Southwest,2019,741,117.2
Seymour Police Dept,Southwest,2020,656,103.8
Seymour Police Dept,Southwest,2021,1146,181.3
Seymour Police Dept,Southwest,2022,1689,267.2
Seymour Police Dept,Southwest,2023,1367,216.3
Seymour Police Dept,Southwest,2024,1159,183.4
Springfield Police Dept,Southwest,2014,22078,100.0
Springfield Police Dept,Southwest,2015,22051,99.9
Springfield Police Dept,Southwest,2016,22497,101.9
