Agency,Region,Year,Stops,Indexed
St Charles County Sheriff's Dept,STL Metro,2018,6,0.4
St Charles County Sheriff's Dept,STL Metro,2019,8,0.6
St Charles County Sheriff's Dept,STL Metro,2020,33,2.4
St Charles County Sheriff's Dept,STL Metro,2021,32,2.3
St Charles County Sheriff's Dept,STL Metro,2022,16,1.2
St Charles County Sheriff's Dept,STL Metro,2023,30,2.2
St Charles County Sheriff's Dept,STL Metro,2024,14,1.0
St Charles Police Dept,STL Metro,2014,2046,100.0
St Charles Police Dept,STL Metro,2015,2548,124.5
St Charles Police Dept,STL Metro,2016,1925,94.1
St Charles Police Dept,STL Metro,2017,2171,106.1
St Charles Police Dept,STL Metro,2018,2566,125.4
St Charles Police Dept,STL Metro,2019,2668,130.4
St Charles Police Dept,STL Metro,2020,1806,88.3
St Charles Police Dept,STL Metro,2021,2414,118.0
St Charles Police Dept,STL Metro,2022,2903,141.9
St Charles Police Dept,STL Metro,2023,3261,159.4
St Charles Police Dept,STL Metro,2024,3602,176.1
St John Police Dept,STL Metro,2014,1856,100.0
St John Police Dept,STL Metro,2015,1844,99.4
St John Police Dept,STL Metro,2016,2330,125.5
St John Police Dept,STL Metro,2017,2179,117.4
St John Police Dept,STL Metro,2018,2073,111.7
St John Police Dept,STL Metro,2019,1868,100.6
St John Police Dept,STL Metro,2020,697,37.6
St John Police Dept,STL Metro,2021,808,43.5
St John Police Dept,STL Metro,2022,747,40.2
St John Police Dept,STL Metro,2023,849,45.7
St John Police Dept,STL Metro,2024,477,25.7
St Louis City Police Dept,STL Metro,2014,37852,100.0
St Louis City Police Dept,STL Metro,2015,34552,91.3
St Louis City Police Dept,STL Metro,2016,32356,85.5
St Louis City Police Dept,STL Metro,2017,28595,75.5
St Louis City Police Dept,STL Metro,2018,36500,96.4
St Louis City Police Dept,STL Metro,2019,38544,101.8
St Louis City Police Dept,STL Metro,2020,19626,51.8
St Louis City Police Dept,STL Metro,2021,29323,77.5
St Louis City Police Dept,STL Metro,2022,18841,49.8
St Louis City Police Dept,STL Metro,2023,16424,43.4
St Louis City Police Dept,STL Metro,2024,13655,36.1
St Louis County Police Dept,STL Metro,2014,19211,100.0
St Louis County Police Dept,STL Metro,2015,20198,105.1
St Louis County Police Dept,STL Metro,2016,23840,124.1
St Louis County Police Dept,STL Metro,2017,20108,104.7
St Louis County Police Dept,STL Metro,2018,20182,105.1
St Louis County Police Dept,STL Metro,2019,18822,98.0
St Louis County Police Dept,STL Metro,2020,9476,49.3
St Louis County Police Dept,STL Metro,2021,10326,53.8
St Louis County Police Dept,STL Metro,2022,12388,64.5
St Louis County Police Dept,STL Metro,2023,14826,77.2
St Louis County Police Dept,STL Metro,2024,11624,60.5
St Peters Police Dept,STL Metro,2014,1172,100.0
St Peters Police Dept,STL Metro,2015,1258,107.3
St Peters Police Dept,STL Metro,2016,1075,91.7
St Peters Police Dept,STL Metro,2017,1108,94.5
St Peters Police Dept,STL Metro,2018,1287,109.8
St Peters Police Dept,STL Metro,2019,1070,91.3
St Peters Police Dept,STL Metro,2020,511,43.6
St Peters Police Dept,STL Metro,2021,1393,118.9
St Peters Police Dept,STL Metro,2022,1232,105.1
St Peters Police Dept,STL Metro,2023,1356,115.7
St Peters Police Dept,STL Metro,2024,2284,194.9
Sullivan Police Dept,STL Metro,2014,11,100.0
Sullivan Police Dept,STL Metro,2015,15,136.4
Sullivan Police Dept,STL Metro,2016,24,218.2
Sullivan Police Dept,STL Metro,2017,15,136.4
Sullivan Police Dept,STL Metro,2018,20,181.8
Sullivan Police Dept,STL Metro,2019,13,118.2
Sullivan Police Dept,STL Metro,2020,7,63.6
Sullivan Police Dept,STL Metro,2021,11,100.0
Sullivan Police Dept,STL Metro,2022,21,190.9
Sullivan Police Dept,STL Metro,2023,31,281.8
Sullivan Police Dept,STL Metro,2024,24,218.2
Sunset Hills Police Dept,STL Metro,2014,240,100.0
Sunset Hills Police Dept,STL Metro,2015,355,147.9
Sunset Hills Police Dept,STL Metro,2016,406,169.2
Sunset Hills Police Dept,STL Metro,2017,528,220.0
Sunset Hills Police Dept,STL Metro,2018,498,207.5
Sunset Hills Police Dept,STL Metro,2019,348,145.0
Sunset Hills Police Dept,STL Metro,2020,230,95.8
Sunset Hills Police Dept,STL Metro,2021,279,116.3
Sunset Hills Police Dept,STL Metro,2022,385,160.4
Sunset Hills Police Dept,STL Metro,2023,590,245.8
Sunset Hills Police Dept,STL Metro,2024,591,246.2
Sycamore Hills Police Dept,STL Metro,2014,38,100.0
Sycamore Hills Police Dept,STL Metro,2015,80,210.5
Sycamore Hills Police Dept,STL Metro,2016,75,197.4
Sycamore Hills Police Dept,STL Metro,2017,78,205.3
Sycamore Hills Police Dept,STL Metro,2018,30,78.9
Sycamore Hills Police Dept,STL Metro,2022,134,352.6
Sycamore Hills Police Dept,STL Metro,2024,29,76.3
Town and Country Police Dept,STL Metro,2014,1064,100.0
Town and Country Police Dept,STL Metro,2015,945,88.8
Town and Country Police Dept,STL Metro,2016,939,88.3
Town and Country Police Dept,STL Metro,2017,1334,125.4
Town and Country Police Dept,STL Metro,2018,1270,119.4
Town and Country Police Dept,STL Metro,2019,1134,106.6
Town and Country Police Dept,STL Metro,2020,1221,114.8
Town and Country Police Dept,STL Metro,2021,1552,145.9
Town and Country Police Dept,STL Metro,2022,1796,168.8
Town and Country Police Dept,STL Metro,2023,1409,132.4
Town and Country Police Dept,STL Metro,2024,1796,168.8
Troy Police Dept,STL Metro,2014,159,100.0
Troy Police Dept,STL Metro,2015,247,155.3
Troy Police Dept,STL Metro,2016,280,176.1
Troy Police Dept,STL Metro,2017,246,154.7
Troy Police Dept,STL Metro,2018,258,162.3
Troy Police Dept,STL Metro,2019,220,138.4
Troy Police Dept,STL Metro,2020,166,104.4
Troy Police Dept,STL Metro,2021,165,103.8
Troy Police Dept,STL Metro,2022,266,167.3
Troy Police Dept,STL Metro,2023,189,118.9
Union Police Dept,STL Metro,2014,104,100.0
Union Police Dept,STL Metro,2015,117,112.5
Union Police Dept,STL Metro,2016,124,119.2
Union Police Dept,STL Metro,2017,164,157.7
Union Police Dept,STL Metro,2018,138,132.7
Union Police Dept,STL Metro,2019,69,66.3
Union Police Dept,STL Metro,2020,36,34.6
Union Police Dept,STL Metro,2021,43,41.3
Union Police Dept,STL Metro,2022,56,53.8
Union Police Dept,STL Metro,2023,70,67.3
Union Police Dept,STL Metro,2024,56,53.8
University City Police Dept,STL Metro,2014,2464,100.0
University City Police Dept,STL Metro,2015,2388,96.9
University City Police Dept,STL Metro,2016,2963,120.3
University City Police Dept,STL Metro,2017,3874,157.2
University City Police Dept,STL Metro,2018,4276,173.5
University City Police Dept,STL Metro,2019,4006,162.6
University City Police Dept,STL Metro,2020,5101,207.0
University City Police Dept,STL Metro,2021,5391,218.8
University City Police Dept,STL Metro,2022,3102,125.9
University City Police Dept,STL Metro,2023,3220,130.7
Velda City Police Dept,STL Metro,2014,757,100.0
Velda City Police Dept,STL Metro,2015,1052,139.0
Velda City Police Dept,STL Metro,2016,385,50.9
Velda City Police Dept,STL Metro,2017,530,70.0
Velda City Police Dept,STL Metro,2018,1343,177.4
Velda City Police Dept,STL Metro,2019,921,121.7
Velda City Police Dept,STL Metro,2020,794,104.9
Velda City Police Dept,STL Metro,2021,1166,154.0
Velda City Police Dept,STL Metro,2022,444,58.7
Velda City Police Dept,STL Metro,2023,473,62.5
Vinita Park Police Dept,STL Metro,2014,1865,100.0
Vinita Park Police Dept,STL Metro,2015,2147,115.1
Vinita Park Police Dept,STL Metro,2016,9403,504.2
Vinita Park Police Dept,STL Metro,2017,14114,756.8
Vinita Park Police Dept,STL Metro,2018,8891,476.7
Vinita Park Police Dept,STL Metro,2019,9803,525.6
Vinita Park Police Dept,STL Metro,2020,4430,237.5
Vinita Park Police Dept,STL Metro,2021,7378,395.6
Vinita Park Police Dept,STL Metro,2022,2135,114.5
Vinita Park Police Dept,STL Metro,2023,1568,84.1
Warren County Sheriff's Dept,STL Metro,2014,64,100.0
Warren County Sheriff's Dept,STL Metro,2015,71,110.9
Warren County Sheriff's Dept,STL Metro,2016,91,142.2
Warren County Sheriff's Dept,STL Metro,2017,135,210.9
Warren County Sheriff's Dept,STL Metro,2018,114,178.1
Warren County Sheriff's Dept,STL Metro,2019,2658,4153.1
Warren County Sheriff's Dept,STL Metro,2020,84,131.2
Warren County Sheriff's Dept,STL Metro,2021,141,220.3
Warren County Sheriff's Dept,STL Metro,2022,194,303.1
Warren County Sheriff's Dept,STL Metro,2023,188,293.8
Warren County Sheriff's Dept,STL Metro,2024,141,220.3
Warrenton Police Dept,STL Metro,2014,117,100.0
Warrenton Police Dept,STL Metro,2015,154,131.6
Warrenton Police Dept,STL Metro,2016,142,121.4
Warrenton Police Dept,STL Metro,2017,126,107.7
Warrenton Police Dept,STL Metro,2018,187,159.8
Warrenton Police Dept,STL Metro,2019,196,167.5
Warrenton Police Dept,STL Metro,2020,148,126.5
Warrenton Police Dept,STL Metro,2021,153,130.8
Warrenton Police Dept,STL Metro,2022,110,94.0
Warrenton Police Dept,STL Metro,2023,78,66.7
Warrenton Police Dept,STL Metro,2024,102,87.2
Warson Woods Police Dept,STL Metro,2014,12,100.0
Warson Woods Police Dept,STL Metro,2015,7,58.3
Warson Woods Police Dept,STL Metro,2016,13,108.3
Warson Woods Police Dept,STL Metro,2017,11,91.7
Warson Woods Police Dept,STL Metro,2018,26,216.7
Warson Woods Police Dept,STL Metro,2019,27,225.0
Warson Woods Police Dept,STL Metro,2020,6,50.0
Warson Woods Police Dept,STL Metro,2021,4,33.3
Warson Woods Police Dept,STL Metro,2022,16,133.3
Warson Woods Police Dept,STL Metro,2023,19,158.3
Warson Woods Police Dept,STL Metro,2024,15,125.0
Washington Police Dept,STL Metro,2014,137,100.0
Washington Police Dept,STL Metro,2015,107,78.1
Washington Police Dept,STL Metro,2016,139,101.5
Washington Police Dept,STL Metro,2017,101,73.7
Washington Police Dept,STL Metro,2018,62,45.3
Washington Police Dept,STL Metro,2019,71,51.8
Washington Police Dept,STL Metro,2020,57,41.6
Washington Police Dept,STL Metro,2021,72,52.6
Washington Police Dept,STL Metro,2022,106,77.4
Washington Police Dept,STL Metro,2023,129,94.2
Washington Police Dept,STL Metro,2024,109,79.6
Webster Groves Police Dept,STL Metro,2014,892,100.0
Webster Groves Police Dept,STL Metro,2015,1000,112.1
Webster Groves Police Dept,STL Metro,2016,1306,146.4
Webster Groves Police Dept,STL Metro,2017,1670,187.2
Webster Groves Police Dept,STL Metro,2018,1965,220.3
Webster Groves Police Dept,STL Metro,2019,2003,224.6
Webster Groves Police Dept,STL Metro,2020,628,70.4
Webster Groves Police Dept,STL Metro,2021,682,76.5
Webster Groves Police Dept,STL Metro,2022,1198,134.3
Webster Groves Police Dept,STL Metro,2023,1152,129.1
Webster Groves Police Dept,STL Metro,2024,843,94.5
Wentzville Police Dept,STL Metro,2014,796,100.0
Wentzville Police Dept,STL Metro,2015,774,97.2
Wentzville Police Dept,STL Metro,2016,806,101.3
Wentzville Police Dept,STL Metro,2017,875,109.9
Wentzville Police Dept,STL Metro,2018,1042,130.9
Wentzville Police Dept,STL Metro,2019,1368,171.9
Wentzville Police Dept,STL Metro,2020,882,110.8
Wentzville Police Dept,STL Metro,2021,1100,138.2
Wentzville Police Dept,STL Metro,2022,1195,150.1
Wentzville Police Dept,STL Metro,2023,1383,173.7
Wentzville Police Dept,STL Metro,2024,1130,142.0
Woodson Terrace Police Dept,STL Metro,2014,294,100.0
Woodson Terrace Police Dept,STL Metro,2015,310,105.4
Woodson Terrace Police Dept,STL Metro,2016,386,131.3
Woodson Terrace Police Dept,STL Metro,2017,634,215.6
Woodson Terrace Police Dept,STL Metro,2018,1088,370.1
Woodson Terrace Police Dept,STL Metro,2019,409,139.1
Woodson Terrace Police Dept,STL Metro,2020,243,82.7
Woodson Terrace Police Dept,STL Metro,2021,200,68.0
Woodson Terrace Police Dept,STL Metro,2022,298,101.4
Woodson Terrace Police Dept,STL Metro,2023,407,138.4
Butler County Sheriff's Dept,Southeast,2014,49,100.0
Butler County Sheriff's Dept,Southeast,2015,70,142.9
Butler County Sheriff's Dept,Southeast,2016,43,87.8
Butler County Sheriff's Dept,Southeast,2017,39,79.6
Butler County Sheriff's Dept,Southeast,2018,43,87.8
Butler County Sheriff's Dept,Southeast,2019,38,77.6
Butler County Sheriff's Dept,Southeast,2020,20,40.8
Butler County Sheriff's Dept,Southeast,2021,26,53.1
Butler County Sheriff's Dept,Southeast,2022,33,67.3
Butler County Sheriff's Dept,Southeast,2023,50,102.0
Butler County Sheriff's Dept,Southeast,2024,83,169.4
Cape Girardeau Police Dept,Southeast,2014,807,100.0
Cape Girardeau Police Dept,Southeast,2015,898,111.3
Cape Girardeau Police Dept,Southeast,2016,1395,172.9
Cape Girardeau Police Dept,Southeast,2017,1730,214.4
Cape Girardeau Police Dept,Southeast,2018,1974,244.6
Cape Girardeau Police Dept,Southeast,2019,1574,195.0
Cape Girardeau Police Dept,Southeast,2020,920,114.0
Cape Girardeau Police Dept,Southeast,2021,837,103.7
Cape Girardeau Police Dept,Southeast,2022,1216,150.7
Cape Girardeau Police Dept,Southeast,2023,1301,161.2
Cape Girardeau Police Dept,Southeast,2024,1540,190.8
Caruthersville Police Dept,Southeast,2014,158,100.0
Caruthersville Police Dept,Southeast,2015,178,112.7
Caruthersville Police Dept,Southeast,2016,115,72.8
Caruthersville Police Dept,Southeast,2017,212,134.2
Caruthersville Police Dept,Southeast,2018,89,56.3
Caruthersville Police Dept,Southeast,2019,136,86.1
Caruthersville Police Dept,Southeast,2020,205,129.7
Caruthersville Police Dept,Southeast,2021,323,204.4
Caruthersville Police Dept,Southeast,2022,281,177.8
Caruthersville Police Dept,Southeast,2023,509,322.2
Charleston Police Dept,Southeast,2014,227,100.0
Charleston Police Dept,Southeast,2015,236,104.0
Charleston Police Dept,Southeast,2016,179,78.9
Charleston Police Dept,Southeast,2017,131,57.7
Charleston Police Dept,Southeast,2018,142,62.6
Charleston Police Dept,Southeast,2019,174,76.7
Charleston Police Dept,Southeast,2020,80,35.2
Charleston Police Dept,Southeast,2021,118,52.0
Charleston Police Dept,Southeast,2022,137,60.4
Charleston Police Dept,Southeast,2023,111,48.9
Charleston Police Dept,Southeast,2024,214,94.3
Dexter Police Dept,Southeast,2014,135,100.0
Dexter Police Dept,Southeast,2015,117,86.7
Dexter Police Dept,Southeast,2016,197,145.9
Dexter Police Dept,Southeast,2017,200,148.1
Dexter Police Dept,Southeast,2018,160,118.5
Dexter Police Dept,Southeast,2019,136,100.7
Dexter Police Dept,Southeast,2020,120,88.9
Dexter Police Dept,Southeast,2021,159,117.8
Dexter Police Dept,Southeast,2022,198,146.7
Dexter Police Dept,Southeast,2023,317,234.8
Dexter Police Dept,Southeast,2024,196,145.2
Fredericktown Police Dept,Southeast,2014,54,100.0
Fredericktown Police Dept,Southeast,2015,26,48.1
Fredericktown Police Dept,Southeast,2016,22,40.7
Fredericktown Police Dept,Southeast,2017,20,37.0
Fredericktown Police Dept,Southeast,2018,14,25.9
Fredericktown Police Dept,Southeast,2019,4,7.4
Fredericktown Police Dept,Southeast,2020,15,27.8
Fredericktown Police Dept,Southeast,2021,17,31.5
Fredericktown Police Dept,Southeast,2022,24,44.4
Fredericktown Police Dept,Southeast,2023,30,55.6
Fredericktown Police Dept,Southeast,2024,23,42.6
Hayti Police Dept,Southeast,2014,714,100.0
Hayti Police Dept,Southeast,2015,812,113.7
Hayti Police Dept,Southeast,2016,823,115.3
Hayti Police Dept,Southeast,2017,416,58.3
Hayti Police Dept,Southeast,2018,438,61.3
Hayti Police Dept,Southeast,2020,405,56.7
Hayti Police Dept,Southeast,2021,405,56.7
Hayti Police Dept,Southeast,2022,301,42.2
Hayti Police Dept,Southeast,2023,96,13.4
Howell County Sheriff's Dept,Southeast,2014,44,100.0
Howell County Sheriff's Dept,Southeast,2015,12,27.3
Howell County Sheriff's Dept,Southeast,2016,10,22.7
Howell County Sheriff's Dept,Southeast,2017,19,43.2
Howell County Sheriff's Dept,Southeast,2018,14,31.8
Howell County Sheriff's Dept,Southeast,2019,23,52.3
Howell County Sheriff's Dept,Southeast,2020,19,43.2
Howell County Sheriff's Dept,Southeast,2021,23,52.3
Howell County Sheriff's Dept,Southeast,2022,40,90.9
Howell County Sheriff's Dept,Southeast,2023,62,140.9
Howell County Sheriff's Dept,Southeast,2024,46,104.5
Jackson Police Dept,Southeast,2014,133,100.0
Jackson Police Dept,Southeast,2015,127,95.5
Jackson Police Dept,Southeast,2016,139,104.5
Jackson Police Dept,Southeast,2017,178,133.8
Jackson Police Dept,Southeast,2018,264,198.5
Jackson Police Dept,Southeast,2019,284,213.5
Jackson Police Dept,Southeast,2020,235,176.7
Jackson Police Dept,Southeast,2021,281,211.3
Jackson Police Dept,Southeast,2022,345,259.4
Jackson Police Dept,Southeast,2023,366,275.2
Jackson Police Dept,Southeast,2024,364,273.7
Kennett Police Dept,Southeast,2014,670,100.0
Kennett Police Dept,Southeast,2015,690,103.0
Kennett Police Dept,Southeast,2016,500,74.6
Kennett Police Dept,Southeast,2017,801,119.6
Kennett Police Dept,Southeast,2018,594,88.7
Kennett Police Dept,Southeast,2019,572,85.4
Kennett Police Dept,Southeast,2020,737,110.0
Kennett Police Dept,Southeast,2021,812,121.2
Kennett Police Dept,Southeast,2022,606,90.4
Kennett Police Dept,Southeast,2023,742,110.7
Kennett Police Dept,Southeast,2024,745,111.2
Madison County Sheriff's Dept,Southeast,2014,29,100.0
Madison County Sheriff's Dept,Southeast,2015,88,303.4
Madison County Sheriff's Dept,Southeast,2016,36,124.1
Madison County Sheriff's Dept,Southeast,2017,8,27.6
Madison County Sheriff's Dept,Southeast,2018,27,93.1
Madison County Sheriff's Dept,Southeast,2019,32,110.3
Madison County Sheriff's Dept,Southeast,2020,14,48.3
Madison County Sheriff's Dept,Southeast,2021,20,69.0
Madison County Sheriff's Dept,Southeast,2022,12,41.4
Madison County Sheriff's Dept,Southeast,2023,3,10.3
Malden Police Dept,Southeast,2014,62,100.0
Malden Police Dept,Southeast,2015,141,227.4
Malden Police Dept,Southeast,2016,301,485.5
Malden Police Dept,Southeast,2017,258,416.1
Malden Police Dept,Southeast,2018,340,548.4
Malden Police Dept,Southeast,2019,309,498.4
Malden Police Dept,Southeast,2020,241,388.7
Malden Police Dept,Southeast,2021,310,500.0
Malden Police Dept,Southeast,2022,237,382.3
Malden Police Dept,Southeast,2023,170,274.2
Mountain View Police Dept,Southeast,2014,17,100.0
Mountain View Police Dept,Southeast,2015,17,100.0
Mountain View Police Dept,Southeast,2016,13,76.5
Mountain View Police Dept,Southeast,2017,2,11.8
Mountain View Police Dept,Southeast,2018,7,41.2
Mountain View Police Dept,Southeast,2019,10,58.8
Mountain View Police Dept,Southeast,2020,11,64.7
Mountain View Police Dept,Southeast,2021,15,88.2
Mountain View Police Dept,Southeast,2022,24,141.2
Mountain View Police Dept,Southeast,2023,26,152.9
Mountain View Police Dept,Southeast,2024,52,305.9
New Madrid County Sheriff's Dept,Southeast,2014,13,100.0
New Madrid County Sheriff's Dept,Southeast,2015,33,253.8
New Madrid County Sheriff's Dept,Southeast,2016,27,207.7
New Madrid County Sheriff's Dept,Southeast,2017,30,230.8
New Madrid County Sheriff's Dept,Southeast,2018,25,192.3
New Madrid County Sheriff's Dept,Southeast,2019,4,30.8
New Madrid County Sheriff's Dept,Southeast,2020,39,300.0
New Madrid County Sheriff's Dept,Southeast,2021,121,930.8
New Madrid County Sheriff's Dept,Southeast,2022,118,907.7
New Madrid County Sheriff's Dept,Southeast,2023,25,192.3
New Madrid County Sheriff's Dept,Southeast,2024,106,815.4
New Madrid Police Dept,Southeast,2014,132,100.0
New Madrid Police Dept,Southeast,2015,150,113.6
New Madrid Police Dept,Southeast,2016,101,76.5
New Madrid Police Dept,Southeast,2017,89,67.4
New Madrid Police Dept,Southeast,2018,59,44.7
New Madrid Police Dept,Southeast,2019,93,70.5
New Madrid Police Dept,Southeast,2020,87,65.9
New Madrid Police Dept,Southeast,2021,68,51.5
New Madrid Police Dept,Southeast,2023,175,132.6
New Madrid Police Dept,Southeast,2024,267,202.3
Pemiscot County Sheriff's Dept,Southeast,2014,31,100.0
Pemiscot County Sheriff's Dept,Southeast,2015,6,19.4
Pemiscot County Sheriff's Dept,Southeast,2016,14,45.2
Pemiscot County Sheriff's Dept,Southeast,2017,56,180.6
Pemiscot County Sheriff's Dept,Southeast,2018,5,16.1
Pemiscot County Sheriff's Dept,Southeast,2019,32,103.2
Pemiscot County Sheriff's Dept,Southeast,2020,68,219.4
Pemiscot County Sheriff's Dept,Southeast,2021,5,16.1
Pemiscot County Sheriff's Dept,Southeast,2022,22,71.0
Pemiscot County Sheriff's Dept,Southeast,2023,36,116.1
Pemiscot County Sheriff's Dept,Southeast,2024,48,154.8
Perry County Sheriff's Dept,Southeast,2014,49,100.0
Perry County Sheriff's Dept,Southeast,2015,214,436.7
Perry County Sheriff's Dept,Southeast,2016,136,277.6
Perry County Sheriff's Dept,Southeast,2017,185,377.6
Perry County Sheriff's Dept,Southeast,2018,288,587.8
Perry County Sheriff's Dept,Southeast,2019,190,387.8
Perry County Sheriff's Dept,Southeast,2020,263,536.7
Perry County Sheriff's Dept,Southeast,2021,181,369.4
Perry County Sheriff's Dept,Southeast,2022,209,426.5
Perry County Sheriff's Dept,Southeast,2023,316,644.9
Perry County Sheriff's Dept,Southeast,2024,308,628.6
Perryville Police Dept,Southeast,2014,12,100.0
Perryville Police Dept,Southeast,2015,39,325.0
Perryville Police Dept,Southeast,2016,26,216.7
Perryville Police Dept,Southeast,2017,68,566.7
Perryville Police Dept,Southeast,2018,72,600.0
Perryville Police Dept,Southeast,2019,62,516.7
Perryville Police Dept,Southeast,2020,55,458.3
Perryville Police Dept,Southeast,2021,42,350.0
Perryville Police Dept,Southeast,2022,91,758.3
Perryville Police Dept,Southeast,2023,53,441.7
Perryville Police Dept,Southeast,2024,67,558.3
Poplar Bluff Police Dept,Southeast,2014,434,100.0
Poplar Bluff Police Dept,Southeast,2015,327,75.3
Poplar Bluff Police Dept,Southeast,2016,268,61.8
Poplar Bluff Police Dept,Southeast,2017,400,92.2
Poplar Bluff Police Dept,Southeast,2018,292,67.3
Poplar Bluff Police Dept,Southeast,2019,303,69.8
Poplar Bluff Police Dept,Southeast,2020,263,60.6
Poplar Bluff Police Dept,Southeast,2021,315,72.6
Poplar Bluff Police Dept,Southeast,2022,439,101.2
Poplar Bluff Police Dept,Southeast,2023,522,120.3
Poplar Bluff Police Dept,Southeast,2024,632,145.6
Scott City Police Dept,Southeast,2014,106,100.0
Scott City Police Dept,Southeast,2015,328,309.4
Scott City Police Dept,Southeast,2016,302,284.9
Scott City Police Dept,Southeast,2017,117,110.4
Scott City Police Dept,Southeast,2018,176,166.0
Scott City Police Dept,Southeast,2019,299,282.1
Scott City Police Dept,Southeast,2020,256,241.5
Scott City Police Dept,Southeast,2021,231,217.9
Scott City Police Dept,Southeast,2022,284,267.9
Scott City Police Dept,Southeast,2023,371,350.0
Scott County Sheriff's Dept,Southeast,2014,188,100.0
Scott County Sheriff's Dept,Southeast,2015,110,58.5
Scott County Sheriff's Dept,Southeast,2016,218,116.0
Scott County Sheriff's Dept,Southeast,2017,161,85.6
Scott County Sheriff's Dept,Southeast,2018,165,87.8
Scott County Sheriff's Dept,Southeast,2019,91,48.4
Scott County Sheriff's Dept,Southeast,2020,65,34.6
Scott County Sheriff's Dept,Southeast,2021,88,46.8
Scott County Sheriff's Dept,Southeast,2022,157,83.5
Scott County Sheriff's Dept,Southeast,2023,86,45.7
Sikeston Police Dept,Southeast,2014,845,100.0
Sikeston Police Dept,Southeast,2015,868,102.7
Sikeston Police Dept,Southeast,2016,1270,150.3
Sikeston Police Dept,Southeast,2017,613,72.5
Sikeston Police Dept,Southeast,2018,1108,131.1
Sikeston Police Dept,Southeast,2019,1164,137.8
Sikeston Police Dept,Southeast,2020,771,91.2
Sikeston Police Dept,Southeast,2021,919,108.8
Sikeston Police Dept,Southeast,2022,1120,132.5
Sikeston Police Dept,Southeast,2023,2314,273.8
Sikeston Police Dept,Southeast,2024,1818,215.1
Stoddard County Sheriff's Dept,Southeast,2014,26,100.0
Stoddard County Sheriff's Dept,Southeast,2015,54,207.7
Stoddard County Sheriff's Dept,Southeast,2016,44,169.2
Stoddard County Sheriff's Dept,Southeast,2017,57,219.2
Stoddard County Sheriff's Dept,Southeast,2018,23,88.5
Stoddard County Sheriff's Dept,Southeast,2019,47,180.8
Stoddard County Sheriff's Dept,Southeast,2020,34,130.8
Stoddard County Sheriff's Dept,Southeast,2021,29,111.5
Stoddard County Sheriff's Dept,Southeast,2022,68,261.5
Stoddard County Sheriff's Dept,Southeast,2023,97,373.1
Stoddard County Sheriff's Dept,Southeast,2024,127,488.5
Thayer Police Dept,Southeast,2014,21,100.0
Thayer Police Dept,Southeast,2015,57,271.4
Thayer Police Dept,Southeast,2016,64,304.8
Thayer Police Dept,Southeast,2017,33,157.1
Thayer Police Dept,Southeast,2018,17,81.0
Thayer Police Dept,Southeast,2019,28,133.3
Thayer Police Dept,Southeast,2020,12,57.1
Thayer Police Dept,Southeast,2021,20,95.2
Thayer Police Dept,Southeast,2022,14,66.7
Thayer Police Dept,Southeast,2023,7,33.3
Thayer Police Dept,Southeast,2024,14,66.7
Wayne County Sheriff's Dept,Southeast,2014,12,100.0
Wayne County Sheriff's Dept,Southeast,2015,40,333.3
Wayne County Sheriff's Dept,Southeast,2016,34,283.3
Wayne County Sheriff's Dept,Southeast,2017,47,391.7
Wayne County Sheriff's Dept,Southeast,2018,58,483.3
Wayne County Sheriff's Dept,Southeast,2019,94,783.3
Wayne County Sheriff's Dept,Southeast,2020,51,425.0
Wayne County Sheriff's Dept,Southeast,2021,160,1333.3
Wayne County Sheriff's Dept,Southeast,2022,87,725.0
Wayne County Sheriff's Dept,Southeast,2023,133,1108.3
Wayne County Sheriff's Dept,Southeast,2024,99,825.0
West Plains Police Dept,Southeast,2014,49,100.0
West Plains Police Dept,Southeast,2015,91,185.7
West Plains Police Dept,Southeast,2016,17,34.7
West Plains Police Dept,Southeast,2017,61,124.5
West Plains Police Dept,Southeast,2018,37,75.5
West Plains Police Dept,Southeast,2019,54,110.2
West Plains Police Dept,Southeast,2020,50,102.0
West Plains Police Dept,Southeast,2021,66,134.7
West Plains Police Dept,Southeast,2022,59,120.4
West Plains Police Dept,Southeast,2023,165,336.7
Anderson Police Dept,Southwest,2014,11,100.0
Anderson Police Dept,Southwest,2015,16,145.5
Anderson Police Dept,Southwest,2016,2,18.2
Anderson Police Dept,Southwest,2017,10,90.9
Anderson Police Dept,Southwest,2018,24,218.2
Anderson Police Dept,Southwest,2019,16,145.5
Anderson Police Dept,Southwest,2020,17,154.5
Anderson Police Dept,Southwest,2021,21,190.9
Anderson Police Dept,Southwest,2022,33,300.0
Anderson Police Dept,Southwest,2023,32,290.9
Battlefield Police Dept,Southwest,2014,23,100.0
Battlefield Police Dept,Southwest,2015,21,91.3
Battlefield Police Dept,Southwest,2016,18,78.3
Battlefield Police Dept,Southwest,2017,25,108.7
Battlefield Police Dept,Southwest,2018,39,169.6
Battlefield Police Dept,Southwest,2019,33,143.5
Battlefield Police Dept,Southwest,2020,38,165.2
Battlefield Police Dept,Southwest,2021,42,182.6
Battlefield Police Dept,Southwest,2022,31,134.8
Battlefield Police Dept,Southwest,2023,55,239.1
Battlefield Police Dept,Southwest,2024,79,343.5
Billings Police Dept,Southwest,2014,18,100.0
Billings Police Dept,Southwest,2015,13,72.2
Billings Police Dept,Southwest,2016,23,127.8
Billings Police Dept,Southwest,2017,21,116.7
Billings Police Dept,Southwest,2018,8,44.4
